path	class	owner	disposition
packages/cli/src/kernel/adapters/service/workspace-mutator.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/templates/scaffold-template-assets.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/environment/env-file-content.ts	windows-env	S13	ASPIRE_DASHBOARD_PORT default decision (same as telemetry example)
packages/cli/src/kernel/adapters/windows/environment/env-file-dashboard_test.ts	windows-env	S13	ASPIRE_DASHBOARD_PORT default decision (same as telemetry example)
packages/cli/src/kernel/adapters/windows/environment/env-file-values.ts	windows-env	S13	ASPIRE_DASHBOARD_PORT default decision (same as telemetry example)
packages/cli/src/kernel/adapters/windows/manifest/manifest-loader.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/manifest/manifest-placeholders.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/manifest/manifest-resolver_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/manifest/manifest-resolver.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/manifest/manifest-types.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/servy/servy-config.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/adapters/windows/servy/servy-environment.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/output/renderers/init-json-renderer.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/registries/deploy-target-registry.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/init-orchestrator.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/init-pipeline.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/orchestrate-init_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/plan-init_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/plan-init.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/render-init.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/render-ts-apphost.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/s13-stale-surface_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/support/format-generated-files_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/support/helpers.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/application/scaffold/validate-init.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/assets/agent-docs.generated.ts	generated:barrel	derived	deno task gen:assets-barrel; gate check:assets-barrel
packages/cli/src/kernel/assets/agent-tools.generated.ts	generated:barrel	derived	deno task gen:assets-barrel; gate check:assets-barrel
packages/cli/src/kernel/assets/agent/guidance.md.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/app/main.ts.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/app/routes/_app.tsx.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/app/routes/(design)/design/(_components)/components-view.tsx.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/app/routes/examples/telemetry/(_components)/telemetry-view.tsx.template	template:example	S13	dashboard-port assumption (ASPIRE_DASHBOARD_PORT ?? 18888) decision
packages/cli/src/kernel/assets/app/routes/examples/telemetry/(_shared)/telemetry-trace.ts.template	template:example	S13	dashboard-port assumption (ASPIRE_DASHBOARD_PORT ?? 18888) decision
packages/cli/src/kernel/assets/app/routes/examples/telemetry/index.tsx.template	template:example	S13	dashboard-port assumption (ASPIRE_DASHBOARD_PORT ?? 18888) decision
packages/cli/src/kernel/assets/app/routes/health.tsx.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/aspire/helpers/_aspire-compat.ts.template	template:apphost-helpers	S4/S6	stale upstream anchors (S4); readiness helper (S6); regenerated into embedded.generated.ts
packages/cli/src/kernel/assets/aspire/helpers/apphost.ts.template	template:apphost-helpers	S4/S6	stale upstream anchors (S4); readiness helper (S6); regenerated into embedded.generated.ts
packages/cli/src/kernel/assets/aspire/helpers/configure-dashboard.ts.template	template:apphost-helpers	S4/S6	stale upstream anchors (S4); readiness helper (S6); regenerated into embedded.generated.ts
packages/cli/src/kernel/assets/aspire/helpers/run-tool.ts.template	template:apphost-helpers	S4/S6	stale upstream anchors (S4); readiness helper (S6); regenerated into embedded.generated.ts
packages/cli/src/kernel/assets/embedded.generated.ts	generated:barrel	derived	deno task gen:assets-barrel; gate check:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-db-cli-mode-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-index-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-apps-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-background-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-infrastructure-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-plugins-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-services-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/aspire/helpers/generate-register-tools-1.ts.template	template:generator-snapshot	derived	snapshot of generator output; regenerated by whichever generator slice lands (S4/S5/S6/S8) + gen:assets-barrel
packages/cli/src/kernel/assets/generated/workspace/netscript-config-1.ts.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/manifest.ts	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/skills.generated.ts	generated:barrel	derived	deno task gen:assets-barrel; gate check:assets-barrel
packages/cli/src/kernel/assets/windows/env.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/assets/workspace/github/workflows/deploy-compose-ghcr.yml.template	template:consumer-ci	S13	pin Aspire CLI install to SCAFFOLD_VERSIONS.ASPIRE_SDK before aspire restore
packages/cli/src/kernel/assets/workspace/gitignore.template	template:other	S11	prose/link check only (S11 wording); no version literal
packages/cli/src/kernel/constants/jsr-specifiers.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/constants/port-ranges.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/constants/providers.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/constants/scaffold/scaffold-aspire.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-defaults.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-dirs.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-files.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-packages.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-validation.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-versions.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/constants/scaffold/scaffold-workspace-packages.ts	scaffold-constants	S1	atomic 13.5.3 pin bump (A-SCAFFOLD); parity phase 1 enforce
packages/cli/src/kernel/domain/db-engine.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/deploy/compile-target.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/deploy/deploy-target-port_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/deploy/deploy-target-port.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/deploy/rollback-convention.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/deploy/secrets-convention.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/infrastructure-config.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/plugin-kind.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/resolved-config.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/scaffold/scaffold-options.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/scaffold/scaffold-plan.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/service-manifest.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/domain/service-shape.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/templates/app/route-templates_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/templates/aspire/generate-appsettings.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/generate-aspire-config_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/generate-aspire-config.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/generate-global-json.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/generators_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/_utils.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/generate-config-schema.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/generate-db-cli-mode.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/generate-index.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/helpers-generator-pipeline.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/database-permissions.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-apps.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-background.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-infrastructure.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-plugins.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-services.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/generate-register-tools.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/render-http-endpoint.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/register/resolve-resource-environment.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/tests/aspire-compat-health-checks_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generate-db-cli-mode_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generate-register-background_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generate-register-infrastructure_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generate-register-source-safety_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generated-helpers-compile_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-background-app_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-config-infra_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-pipeline_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-service-plugin_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-test-support.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/helpers/tests/generators-tools-db-index_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/register-http-endpoint_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/run-tool-diagnostics-budget_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/run-tool-template_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/service-environment_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/tests/service-environment-runtime_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/aspire/helpers/types.ts	generator	S4/S5/S6/S8	generator re-validation (S4); ports (S5); health checks (S6); typed commands + excludeFromMcp (S8)
packages/cli/src/kernel/templates/aspire/pristine-scaffold-ports_test.ts	generator-test	S1/S4	assert against constants (S1); member table + #1371 test (S4)
packages/cli/src/kernel/templates/database/generate-prisma-config.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/templates/database/generators_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/kernel/templates/workspace/aspire-cli-task.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/deno-json.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/generate-readme.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/generators_test.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/netscript-config.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/quality-runner_test.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/kernel/templates/workspace/quality-runner.ts	generator:workspace	S11/S13	deno.json aspire:* tasks + aspire-cli wrapper keep (S2 re-measures timeout); README generator prose (S11)
packages/cli/src/local/features/plugins/install/install-local-plugin_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/local/features/plugins/install/install-local-plugin-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/local/features/plugins/install/install-local-plugin.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/local/features/plugins/plugins-group.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/adapters/local-import-resolver.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/adapters/packages-copier_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/domain/local-packages.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/init/init-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/init/orchestrate-maintainer-init.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/release/eject/producer-root-files.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/release/eject/release-eject.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/root/maintainer-command-dependencies.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/maintainer/features/root/maintainer-services_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/adapters/agent/deno-aspire-agent-initializer.ts	agent-init	S9	aspire agent init delegation flags
packages/cli/src/public/adapters/jsr-import-resolver.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/domain/scaffold-plan_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/agent/agent-group.ts	agent-init	S9	explicit upstream --skills list; hash test; AGENTS block; .mcp.json entry proven by agent.aspire-mcp-smoke
packages/cli/src/public/features/agent/init/aspire-agent-initializer.ts	agent-init	S9	explicit upstream --skills list; hash test; AGENTS block; .mcp.json entry proven by agent.aspire-mcp-smoke
packages/cli/src/public/features/agent/init/init-agent_test.ts	agent-init	S9	explicit upstream --skills list; hash test; AGENTS block; .mcp.json entry proven by agent.aspire-mcp-smoke
packages/cli/src/public/features/agent/init/init-agent.ts	agent-init	S9	explicit upstream --skills list; hash test; AGENTS block; .mcp.json entry proven by agent.aspire-mcp-smoke
packages/cli/src/public/features/config/project/list-appsettings-paths.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/config/project/project-config-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/config/project/project-config-ops_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/config/project/project-config-ops.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/config/project/read-appsettings-schema.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/config/project/resolve-appsettings-path.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/db/add/add-db-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/db/add/add-db.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/db/remove/remove-db-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/build/build-windows-prebuild_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/build/build-windows-prebuild.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/build/build-windows-strategy.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/target/desktop/package/package-desktop_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/target/desktop/package/package-desktop.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/target/run-target-operation.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/deploy/target/target-deploy-command_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/generate/aspire/generate-aspire-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/generate/aspire/generate-aspire.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/generate/generate-group.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/generate/runtime-schemas/generate-runtime-schemas_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/init/init-command_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/init/init-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/init/init-input.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/auth/auth-plugin-command_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/auth/auth-plugin-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/doctor/doctor-plugin-command_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/doctor/doctor-plugin-use-case.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/host/plugin-loader_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/install/install-plugin_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/install/install-plugin-command_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/install/install-plugin-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/install/install-plugin.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/new/new-plugin-use-case.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/plugins-group.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/remove/plugin-removal-plan.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/remove/remove-plugin_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/remove/remove-plugin-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/plugins/remove/remove-plugin.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/root/public-command-dependencies.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/root/public-command-tree_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/add/add-service_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/add/add-service-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/add/add-service.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/configure/mutate-service-config_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/configure/mutate-service-config.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/configure/service-config-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/generate/generate-service-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/list/list-services-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/remove/remove-service_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/remove/remove-service-command.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/remove/remove-service.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/features/services/services-group.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/infra/permissions/plugin-scaffold-permissions_test.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/cli/src/public/infra/permissions/plugin-scaffold-permissions.ts	cli:other	S4	grep-verified in the S4 member table; no emission change expected
packages/config/mod.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/config-root-types.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/config-section-types.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/mod.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/schemas/aspire-schema.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/schemas/deploy-schema.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/domain/schemas/netscript-config-schema.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/merge/mod.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/paths/mod.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/src/public/mod.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
packages/config/tests/schema/deploy_schema_test.ts	config-schema	S4	AspireConfigSchema default → ./aspire/apphost.mts
